-5,3,-4,12,-2,-1,-1,-1
0,-1,-25,-8,-6,-1,-1,0
4,16,-7,-7,-1,0,2,1
-1,-5,37,7,-2,-2,0,1
0,-15,1,-20,-1,-2,-1,-1
-7,-11,-8,2,-1,-1,-1,-2
0,-3,-3,-5,6,-2,0,0
4,8,-3,4,-2,-2,1,1
0,-2,-6,11,-5,-3,-2,-1
-6,35,16,25,4,0,0,-4
0,-17,-6,-9,0,1,1,1
-5,-1,-29,16,-2,-1,0,-2
3,1,-3,-3,-2,-1,-1,-1
2,2,34,-28,-4,-1,-2,1
-1,-1,-10,7,-4,0,1,-1
2,-10,-43,-2,1,0,-1,-1
-9,6,43,19,-1,-2,-1,1
3,2,-10,-22,-3,-1,1,-1
-1,-1,15,-3,-7,-3,-2,-2
-5,-2,-7,18,3,3,0,1
1,-3,-28,-14,-1,0,-1,0
1,6,6,13,-1,0,1,-2
-3,-2,9,7,4,-1,-1,-1
-6,8,9,-3,-1,-3,-1,-2
-6,-14,-33,-7,-2,-1,-2,-2
1,2,4,-5,-9,-1,0,1
4,13,-11,-7,-4,-1,0,-1
0,0,16,10,-1,0,1,-2
4,-11,14,-4,3,-1,-1,0
-2,-13,1,-8,2,-1,0,3
-1,0,-44,7,-2,1,-1,-2
-7,1,22,11,3,-3,-1,-1
13,13,-1,-12,-1,-2,1,-2
-10,0,-13,5,1,0,-2,-2
-3,-4,20,0,-3,0,-1,0
5,-4,-14,-17,3,-1,-3,0
-4,13,24,16,1,-1,-3,-1
11,-3,-42,2,11,1,0,1
-4,0,30,-11,-6,-3,-1,-1
-7,10,33,12,-11,-4,1,-2
-2,-1,21,-19,14,2,1,0
-3,-5,-26,-2,-3,-2,-1,-4
1,7,-32,-6,-2,0,0,2
5,4,13,5,2,-1,0,0
-4,-8,22,17,-4,0,0,-3
-3,19,11,-4,-2,1,0,1
1,-1,-2,-10,1,-1,-2,-1
1,-1,-6,0,-1,-1,-1,0
-2,1,-7,-3,-3,1,0,0
0,-11,-3,-1,1,-7,-3,-2
1,-1,13,9,-3,-1,0,-2
0,-1,-34,-11,2,0,-1,-1
-2,-2,-7,0,-2,2,0,-1
2,-4,-4,1,-1,1,-1,0
-2,5,24,4,-1,-1,-2,-3
-1,-9,10,-12,-2,1,-1,-2
-1,-2,-28,-22,5,1,0,-1
0,-4,-48,24,-2,-2,-1,0
-1,-4,33,-8,8,0,0,-2
1,2,5,20,6,0,0,0
0,-3,-9,-2,-10,-4,-4,-1
-1,-1,29,-9,-5,-1,-1,-1
1,1,-20,0,-2,-2,-1,1
1,0,-13,0,-2,-1,0,-3
-3,1,11,-1,3,-6,0,-3
3,-8,-1,-20,-1,1,-1,1
-3,11,-10,5,-2,0,-2,-2
-3,-11,19,-1,-1,0,0,1
-1,2,58,14,-5,-1,-2,0
3,1,-15,2,-3,2,-1,0
-7,-11,-63,-11,-3,-1,-1,-3
0,8,4,-1,1,0,0,1
-3,5,-13,3,1,2,1,-2
1,-9,38,6,1,-1,1,2
0,5,3,-7,-1,-1,1,-1
1,2,-18,-5,-3,-2,-1,-1
-2,-7,-11,-5,2,1,2,2
-2,9,25,5,2,-1,-1,-1
-1,-10,-14,8,0,-2,-2,0
-4,5,6,-19,-3,-1,-1,-3
-1,0,-16,8,-7,0,-2,-2
0,-6,2,42,13,4,0,-1
0,3,17,-20,-1,-1,-2,2
1,-5,-1,-7,-2,-2,0,-1
-1,1,-12,2,-3,-2,-1,0
-6,-12,-23,-8,-6,-1,0,-3
4,7,9,14,0,-1,-2,-1
-1,-9,23,-3,2,1,0,0
0,-4,29,-7,-3,-2,0,-4
1,16,9,-9,-2,-1,-1,0
2,-4,-16,-3,0,-1,0,0
4,-3,-10,0,-3,-2,0,0
-9,1,-30,-11,4,-1,-3,1
4,1,18,5,-2,-1,-2,0
-4,-24,22,3,-1,-2,-1,0
-1,13,-17,1,-4,-1,-2,-3
3,-4,2,8,5,2,-1,0
0,0,13,10,-3,-2,0,-1
-3,2,-22,-33,-2,-1,1,-2
-2,-5,-20,13,5,1,1,1
0,-19,15,0,-4,-1,-1,-2
-3,2,-6,-4,-1,0,-1,-1
-1,5,11,13,-2,-3,-1,-2
-1,-4,22,-5,2,-1,-1,-1
4,12,-63,-16,-2,-3,0,2
-4,-9,-5,-16,-5,-1,0,-2
-2,-5,5,7,-1,-1,-2,1
-1,-4,2,-4,1,-1,-1,-2
0,7,5,8,2,2,1,0
-1,-1,18,-7,-4,-2,-2,-1
2,3,-14,8,2,1,1,0
-4,-4,-8,-3,-1,-2,-2,-2
-2,3,11,1,-2,-2,-2,0
-1,-5,-36,-6,1,-1,-2,0
-2,5,37,1,0,0,0,-1
2,-1,-14,1,-1,1,-2,-1
1,-9,2,3,-3,1,-1,-2
-14,5,7,-6,3,2,-1,-2
-1,0,-5,6,0,-1,-1,0
1,-2,2,-3,-3,-2,-1,0
2,-1,-8,0,2,2,1,-2
2,-8,-32,-10,-3,-5,-2,0
1,-2,-3,-1,-1,-1,-1,0
-1,1,8,0,-2,1,0,0
-3,6,37,-3,-5,-4,-1,0
3,-5,-8,9,2,4,1,-2
-2,-3,-12,-15,0,2,1,0
-2,1,-14,5,-3,-3,-3,-1
1,2,4,-9,4,1,-1,-1
0,2,19,18,-8,-4,0,-3
4,7,-15,5,3,-1,0,0
-3,-16,22,-1,11,2,0,1
-2,14,8,7,-5,-1,-1,-1
-1,-2,-23,-7,-4,0,-2,-1
-2,-2,13,-13,-8,-1,-2,-2
2,2,-9,13,-4,-1,0,1
-3,8,-7,-6,4,-1,1,-1
1,6,22,-22,-5,-1,0,-1
-2,-2,4,20,4,0,-1,0
0,2,-1,-6,2,-1,-2,1
-3,-6,-15,5,2,1,-1,-2
4,4,-10,3,2,-1,0,1
-2,-2,-21,0,-5,-2,1,-1
-7,-4,-2,-9,-4,-2,0,-2
0,11,9,9,0,-2,0,-1
0,-13,9,-6,-2,2,0,-1
3,-2,6,5,3,1,0,-1
-4,-5,2,-6,-4,-1,1,-2
0,-1,-28,-12,-4,-1,-5,-1
-1,-4,6,8,6,0,-1,0
1,2,1,-3,-4,-6,-1,2
0,8,8,21,1,-5,-2,1
2,-5,13,-14,-4,-1,0,0
-3,-30,15,-1,3,0,-1,-1
-3,3,-26,-3,-2,1,-3,-4
3,1,-6,-7,-1,1,-1,1
-1,-4,-2,2,-1,-3,-2,-1
1,12,22,6,1,-2,-2,0
-3,-6,11,-8,-1,0,-1,-1
-1,-1,-23,-5,-3,-2,0,-2
0,-7,-17,4,2,1,0,0
-2,11,28,6,0,-1,0,0
0,2,8,-13,-2,1,-3,-1
1,1,11,6,2,1,0,-1
1,7,-13,3,-2,-1,1,-2
-6,-4,-35,-5,2,-1,-1,0
0,2,16,8,-1,0,2,0
5,-4,-13,-7,0,1,-1,0
-2,-9,-2,-7,-4,-1,-1,-3
0,8,12,-1,-2,0,1,-3
-2,-2,4,6,0,-1,0,0
-5,0,-46,-13,-3,-1,-2,-1
2,-12,24,7,1,-2,0,-1
-2,5,-3,-5,-1,-2,-3,-2
-1,-1,-5,-9,-4,-2,-2,-1
-1,-4,7,15,3,1,0,-1
-1,2,-3,-1,-4,-1,-2,1
2,0,-9,-17,1,1,1,2
2,-5,24,9,0,-2,0,0
0,9,-3,-10,12,3,1,0
-3,-6,35,-2,-5,-2,-2,-2
0,-1,-6,2,-1,-1,0,-1
3,1,-7,4,0,1,-1,1
3,2,20,-2,-8,-10,0,0
2,3,-15,3,2,3,-1,-1
-9,-7,-10,5,-1,-1,-1,0
-2,-6,8,-5,-2,0,0,0
1,-8,13,1,-3,0,-1,1
-1,14,-59,-3,3,-1,0,-1
1,-4,-7,-4,-2,0,-2,-2
-1,0,-11,5,1,0,-1,-1
-2,-3,19,-4,-3,2,0,-3
2,-2,14,0,-1,-3,-2,2
1,0,-4,-5,-2,0,0,-2
-3,-1,8,18,0,-3,-1,-1
-2,-4,-15,-8,-2,-2,-1,-1
-4,-2,-15,-21,-6,0,1,-1
0,3,1,4,-3,-1,-3,-1
4,-3,1,7,2,0,0,-1
0,-2,-11,-4,-5,1,-1,1
0,-5,-17,4,1,-2,0,1
3,2,18,-15,0,1,-1,0
-3,5,-9,11,-3,-1,-1,-2
0,1,11,0,0,-1,-2,0
-2,-3,9,0,-1,0,0,-4
-5,-14,-9,-6,0,-2,-1,-3
-3,3,1,-14,0,0,1,-4
2,-3,-6,17,0,1,-3,-1
2,16,46,7,-2,-1,1,4
0,-6,1,1,2,1,0,1
-1,-5,-15,-10,-2,-2,-3,0
-2,3,18,-11,-2,-3,1,-1
-3,-6,-30,7,1,2,-2,-2
0,0,4,2,1,0,0,-1
1,1,-3,-10,0,-3,1,1
-2,3,-6,2,1,0,0,-1
0,-4,8,3,0,-2,-2,-1
2,8,-12,0,-3,-1,-4,0
-1,-5,17,0,-1,-1,0,-2
-3,-3,-58,0,4,0,-1,0
0,-1,11,0,-1,-1,1,-1
-1,-3,19,-1,-1,4,1,0
3,14,4,-2,-3,-8,-3,-2
-2,-9,7,1,-4,0,-1,-1
0,-7,-12,-7,-2,-2,-2,-1
1,11,10,11,4,3,1,-1
-1,-15,-36,-14,1,2,-1,1
-1,7,42,-4,-2,-1,1,0
-2,-6,1,16,-7,0,-3,-2
1,5,3,-17,-1,-3,-1,1
-2,2,-4,1,1,2,1,0
-1,-8,-8,7,1,-1,-3,-3
1,-1,2,-4,-1,-1,-2,1
0,1,8,14,-5,-4,-1,0
-4,-4,-34,-2,1,3,-1,-3
1,2,11,-11,-6,-2,1,-2
2,7,-3,20,9,4,1,2
-2,-1,6,-2,-2,-10,-2,0
-1,10,12,1,0,2,1,0
3,10,-20,-19,-4,-1,-2,0
-5,-14,1,-1,-1,0,1,-2
-1,5,-6,-2,0,0,0,-1
-1,-9,6,-2,1,-1,0,1
0,11,1,11,-3,0,1,0
1,-9,-17,-33,0,-1,1,2
3,-5,28,1,-2,-1,0,1
-1,-7,24,7,-4,-3,-1,0
0,-4,-51,-6,2,1,-1,-2
-1,3,24,-21,-3,-5,-2,-3
0,-8,-11,23,10,0,0,0
-3,3,-7,3,-5,0,-1,-1
2,4,31,12,5,2,1,-1
-2,6,-35,-14,-3,-2,-1,-3
2,7,-9,-2,-4,1,-2,-1
-11,-18,5,-1,1,-3,0,-3
0,15,3,0,1,1,1,3
1,-12,-29,3,1,0,1,1
3,35,-26,5,0,1,0,-2
3,-9,13,1,0,0,-3,-1
1,-2,-11,-5,-3,3,3,1
0,3,27,17,-1,-6,1,1
-4,-17,-30,-13,-7,-3,-3,-4
2,0,-12,0,0,2,0,-3
-3,-6,18,3,2,-3,3,-1
-2,-11,33,6,2,3,-10,-3
1,-33,-13,-7,2,1,-2,-7
3,50,44,-4,-4,-3,6,7
-20,-39,-75,-10,-9,-4,-6,-7
1,-1,-5,3,0,2,5,-1
-6,-5,-19,4,-4,0,-5,-6
7,-4,-12,-6,1,-1,3,1
0,-12,29,10,1,-4,-1,-3
1,14,4,4,0,1,8,4
2,0,1,-4,0,-1,-12,3
2,7,4,12,5,4,2,2
-2,15,-68,-29,-6,-5,-1,-3
-8,-13,-13,1,-1,-1,-2,-5
-4,0,42,5,0,0,4,1
3,9,-25,1,-2,-3,-2,0
6,14,-33,2,11,2,-1,1
1,3,88,-8,-4,-1,-1,0
-1,15,1,-3,-3,0,1,3
-15,-49,-40,-17,-12,-5,-7,-8
7,1,-33,-15,-1,2,-1,2
10,0,17,24,11,3,3,3
-7,40,75,25,3,-1,1,-4
0,-8,-6,-19,2,0,-2,-1
2,-42,86,33,-10,-1,-4,1
-1,-2,-100,-36,-1,-2,-1,-1
5,-12,75,21,15,5,5,3
2,21,-44,-10,-9,-3,-4,-2
-7,-6,35,-16,2,1,-1,-1
-3,-2,-19,-4,-14,-7,-6,-3
1,-1,-17,-6,-10,0,2,2
6,9,-60,2,18,4,1,2
-12,-58,45,5,-1,0,-2,-2
-9,49,6,-2,-11,-8,-6,-7
6,-17,-12,-15,-1,2,2,2
7,36,-4,-13,-20,-7,-1,0
-2,-13,-26,-7,8,2,-1,-1
5,3,-3,18,13,3,2,1
-3,10,1,-20,-5,-6,-3,-2
-6,-2,9,-14,-11,-2,0,-4
-3,37,-17,-6,3,-2,-1,-2
0,-17,20,-41,-8,1,-2,1
10,-3,-16,33,2,6,4,3
12,70,77,45,3,-8,1,3
3,28,10,10,-30,-8,-4,-5
-13,4,-41,-34,39,14,5,1
-1,-14,-75,35,-13,-5,-2,0
14,-14,5,-93,2,10,5,5
6,46,22,73,0,-1,-1,0
-16,-110,12,4,-14,-8,-3,-4
-12,46,61,-57,-11,1,-3,-3
15,-92,23,106,18,1,3,8
-15,2,35,-82,6,4,-4,-10
14,15,-74,59,-2,1,-3,0
-22,-87,21,-78,1,-8,-2,-6
1,-2,56,47,-2,0,-7,-2
16,94,-14,90,15,5,10,16
-39,56,-74,-68,-45,-11,-13,-13
27,-21,-67,89,39,11,7,12
-11,90,7,-65,-37,-14,-5,-11
12,20,-35,-82,-18,-4,-2,2
16,-81,109,30,46,8,2,-3
14,88,-93,50,-45,-4,-10,-4
-17,-25,1,-36,38,-11,-1,-5
-2,-50,11,16,19,-9,-7,-5
36,82,26,8,-38,5,6,9
-28,-18,58,88,29,-3,-7,-11
10,-12,36,-68,9,9,5,7
11,-68,52,106,-76,-3,-2,2
6,97,-29,-64,65,8,1,1
-5,17,-128,5,-39,11,1,-3
-3,-89,64,-59,29,-3,-2,-4
-10,104,60,43,-33,-14,-6,-6
-2,-128,-92,72,77,17,6,3
31,55,111,-128,-3,3,7,6
1,37,-105,112,-13,-6,-7,-3
0,2,-42,-67,-7,11,3,1
-11,-11,89,55,40,-20,-3,-6
-31,10,12,-14,-46,-14,-7,-7
-9,-14,3,-53,-13,13,3,0
-5,-25,-108,-80,50,4,4,4
-15,13,56,72,-30,3,-2,1
51,65,80,-113,-54,-11,6,20
-44,-68,-68,9,57,1,1,-7
-21,-18,23,89,1,-12,-10,-10
3,-30,-102,-128,-21,9,6,1
-8,52,-39,127,77,16,-9,-6
22,68,74,-56,-84,-20,-9,-5
20,-106,-64,30,-17,23,4,5
-3,22,-30,-40,-38,-14,1,7
9,-14,-46,-72,23,18,9,5
-39,-48,-62,35,31,-1,-2,-8
40,90,94,-18,28,-3,6,10
16,89,-25,33,-112,1,-5,2
-14,-28,31,-113,0,-6,-1,-6
27,2,103,111,34,8,4,10
-1,100,-57,-66,14,-3,-1,-1
-22,13,21,-52,-15,-3,-2,-4
-7,-2,20,44,23,-6,-2,-7
8,-62,-32,44,6,-2,2,5
-10,-16,16,-34,-14,-7,-3,-6
6,-22,28,-2,20,2,3,3
29,-3,-6,-62,-14,0,1,3
-23,-6,1,34,-31,18,2,-2
-10,-92,-67,14,10,0,0,-2
-13,44,-61,0,6,-3,-7,-8
-12,95,50,-73,-52,-12,-9,-14
3,35,-12,-63,-73,2,-3,0
5,13,36,98,69,11,12,7
-4,63,79,-16,-17,-12,-8,-10
-12,-105,-46,-11,-2,-8,-6,-1
-1,-10,-23,-48,-29,-9,-4,-7
-8,-61,-60,-53,4,2,1,-3
10,-28,15,9,16,-3,2,4
-7,1,-81,46,-11,-9,1,2
14,-38,36,-6,32,-1,-1,-7
-1,50,10,-92,-41,-23,-1,4
14,-37,-31,90,36,5,3,7
-4,-26,20,14,20,5,1,1
-4,-2,18,34,21,5,3,-1
7,-52,11,-67,-41,-15,-9,-5
-27,57,29,27,24,5,1,-3
22,3,-32,11,24,2,3,6
-25,-15,10,3,4,3,-1,-6
-7,42,36,56,17,6,2,-2
-5,-94,-37,-66,-41,-11,-5,-5
6,-42,23,4,11,1,8,7
-3,84,-50,-24,-13,-7,-5,-4
-41,-100,-68,-27,6,1,-7,-9
20,52,53,8,-9,-1,2,-1
-15,-33,20,33,-4,15,1,-9
12,-4,-47,-28,-11,-1,6,11
10,16,42,0,-3,4,4,10
2,15,10,11,-2,-11,-12,-24
0,-13,-26,40,12,5,10,22
4,35,26,4,2,2,-5,-7
-5,37,-17,22,4,6,8,-9
-10,-26,31,-10,3,11,-4,-23
-19,6,-13,-4,-1,-10,3,7
9,8,-4,0,-6,0,1,9
7,20,19,4,-1,-15,8,38
1,-11,50,6,8,21,4,-1
0,-17,-53,-22,-2,-6,-4,7
6,25,-21,-2,-5,-21,-3,56
-14,12,16,11,1,8,-9,-113
8,6,2,8,2,6,5,11
0,12,-2,20,4,-37,-11,-3
-4,5,1,2,-5,-12,-6,13
4,7,27,-8,7,68,14,45
10,2,-27,-8,-3,-13,-41,18
0,-3,42,0,-8,-19,27,58
-28,2,-13,-3,-9,-66,-52,-70
13,10,33,-4,-13,6,6,105
2,3,-22,7,10,56,13,3
-6,0,53,21,8,-30,-7,-72
1,23,-24,-5,4,32,25,64
-4,5,14,-3,-1,-26,-21,2
-6,-8,-11,-6,-12,-15,12,3
12,-4,-27,5,5,7,-10,17
12,-18,41,12,9,52,32,52
-9,3,13,6,7,-28,-3,-98
-14,-3,-8,-3,-16,-39,-65,89
-7,5,9,-9,1,61,21,-30
1,-14,-53,3,0,-51,24,1
14,13,46,2,-3,5,-25,49
-5,-10,-6,10,5,25,37,-45
-8,20,12,3,-8,-83,-52,-62
9,-11,-14,-7,5,53,4,35
-2,3,-22,-6,-7,-31,3,-4
0,-3,11,-3,4,7,39,1
-1,7,-33,1,-7,8,-44,-20
8,-8,13,7,15,44,17,16
-20,31,14,-16,-7,7,-3,-46
8,-18,17,5,-1,-12,25,9
-3,-14,-37,-4,4,42,21,46
3,9,8,10,-5,-34,-17,-42
7,-11,-6,10,5,13,9,15
-7,8,5,-22,-6,-21,-15,-20
-5,-7,-8,0,-3,1,2,10
-3,22,16,-3,0,-3,-11,-21
7,-29,-18,5,1,10,9,24
-2,-29,-16,0,-5,-1,1,22
-6,15,46,-5,-2,-11,11,-18
-6,0,17,-4,-5,-9,0,6
1,-8,-14,2,4,7,10,17
10,15,22,6,-2,-20,-15,-7
-1,-2,-10,0,5,17,2,13
3,0,3,3,1,11,-1,-18
-4,7,-10,-18,-10,-22,-8,-7
5,7,4,0,8,9,8,-7
-1,-3,-13,3,2,7,-14,10
-5,-4,-15,-11,-3,-3,5,-18
4,26,11,8,-4,-11,-10,-9
-3,-2,17,-41,-3,-1,0,-1
3,-1,70,24,1,13,16,12
-4,-26,-53,3,-1,-8,-8,-13
0,3,21,7,2,2,-8,-1
3,-6,-18,3,-2,-3,6,9
-1,14,15,-7,1,-4,6,1
-3,10,2,1,0,-1,-28,-28
-1,-11,-8,-3,-1,-1,4,0
2,25,4,14,1,-4,-3,-7
-3,-30,-57,-18,-4,0,7,6
-2,8,37,4,-1,2,-5,-4
1,5,-5,-9,-4,2,0,-1
0,23,-46,-1,1,1,2,-5
0,-5,23,7,-2,-9,-10,3
3,4,-51,-2,4,12,10,-1
-8,-35,28,-4,-3,-18,-6,3
1,0,-3,8,1,7,7,1
-1,1,-27,-1,-1,-3,0,4
9,22,7,2,-5,6,5,2
-6,-19,-11,-4,-2,-12,0,-2
-2,-19,-3,4,1,0,-14,0
3,10,20,1,0,5,6,7
-1,-1,0,4,1,-6,-9,-10
-3,1,-58,-17,-5,7,1,1
-3,-6,-1,-10,-5,-7,-2,-6
0,-4,7,-2,-2,4,0,-5
-2,27,21,25,-3,-7,1,9
-4,-32,-12,-20,8,4,1,-7
4,-2,32,24,8,-1,-2,1
-2,-5,-27,-27,-5,5,-7,-1
0,-2,17,2,-2,-9,17,2
-2,48,15,5,-3,-1,-11,-5
10,4,-6,-2,-4,-1,0,1
-22,-16,23,9,-1,6,5,4
-2,-26,-24,-8,1,-4,0,-6
-2,9,-5,7,2,4,-1,1
-4,14,7,-6,-2,-2,-4,-4
10,13,4,6,-2,1,4,1
-4,2,3,-11,0,3,-8,0
1,-4,-2,10,-2,-4,8,-4
0,2,1,1,1,0,6,1
8,3,-17,-3,2,-1,-1,2
-2,-8,-7,-14,-4,-2,-6,-6
-1,2,4,3,2,14,3,5
-3,-3,4,4,-4,7,-1,0
-1,0,-6,6,2,-17,13,-2
0,-6,9,0,-1,5,-4,2
5,-9,-25,-12,-5,1,-2,-2
1,13,4,3,-1,4,6,18
-2,-17,-1,5,2,5,0,-2
5,-1,10,1,-1,-3,-3,0
1,-9,4,0,1,-1,5,4
-3,-3,-11,0,11,1,-3,-7
-1,11,10,2,-6,-4,-7,-6
7,-7,21,-10,-3,-5,3,5
-7,8,-27,1,-6,-2,-4,-1
0,1,23,6,-4,-7,-4,-4
6,-26,-52,-8,2,1,-5,0
-5,4,46,3,1,1,2,-7
6,30,5,0,-2,-2,0,-2
-6,-18,-18,-23,-4,2,-5,-5
-6,-2,19,7,-2,-8,2,3
1,12,-15,-3,-3,6,10,1
-2,-13,17,7,1,-7,-22,-5
3,-7,6,11,-2,-7,18,2
4,7,-19,-12,1,1,-8,-3
-5,-11,3,5,3,1,-2,-3
-1,6,-3,4,-3,-1,2,-1
-3,-40,4,0,0,-2,-6,-2
-2,10,-10,-4,-3,2,-1,-1
-2,-6,-2,6,1,-1,-2,-2
6,-4,-7,1,2,0,2,1
-3,5,-3,-7,-4,-2,-2,-3
-10,-1,0,2,0,11,3,-2
4,5,-9,0,-4,-28,-8,-4
0,-8,19,1,4,5,-8,-3
-2,7,18,5,-2,-1,-2,0
2,2,-25,-5,3,4,-2,0
-6,-2,9,-7,-6,3,-2,-3
-2,9,12,-3,-2,-6,0,-1
0,0,-10,7,-1,-4,-4,-1
-1,-6,2,1,-6,-1,-3,-1
-1,-2,5,4,3,2,-1,1
3,9,-7,4,2,-1,7,1
-9,-26,5,4,-3,3,-5,-2
4,34,13,-12,-2,-2,-4,-1
-1,13,4,2,2,-2,-2,1
-5,-12,3,-1,0,2,2,-2
2,9,-16,6,-3,1,-4,-3
1,-19,37,-5,-3,-10,2,-2
-4,13,-52,-3,1,2,-3,-2
-1,-8,-12,-2,3,2,-2,2
5,10,22,-7,-1,7,6,12
-4,-2,-5,7,-7,-16,-7,-40
-1,1,-9,9,5,5,4,4
5,-4,9,-8,-2,-1,7,-1
-7,-1,-2,-5,0,-1,-7,1
0,5,4,8,3,4,4,8
-2,-1,2,-1,-2,1,-1,-4
0,1,9,2,-1,1,0,-6
-1,-4,-25,-4,2,-3,-3,3
-1,-7,18,-6,-2,0,1,12
-1,5,-3,-5,-2,-6,0,-6
1,-6,6,3,4,2,-2,3
2,11,12,-2,-6,-7,-1,-5
-3,2,9,9,5,7,0,1
4,-9,-54,-6,-2,1,-2,4
-11,0,8,-2,-5,-3,0,-3
4,4,-18,0,2,-1,1,-6
3,-4,4,7,2,1,2,4
3,2,39,-6,-8,-3,-5,-2
-4,8,-16,0,2,0,2,-2
-2,-5,-12,1,1,-1,-2,-6
2,7,-17,0,0,2,-4,6
-1,-27,14,1,1,-2,2,2
3,24,6,-3,-2,-1,-2,-2
-6,-9,-11,-10,-3,-1,0,3
6,0,-1,0,-2,-5,-1,1
-1,1,11,0,-3,2,-1,-2
2,-14,2,4,-1,-1,1,0
-3,22,4,-3,3,0,-6,-4
-2,-5,-32,-10,-3,0,3,3
-2,7,-2,1,1,1,-4,-2
0,-8,1,-5,-2,-2,2,1
1,10,10,5,0,-4,2,-1
-2,-1,9,5,0,-2,-2,1
-2,-1,-34,-13,-5,5,2,-1
1,0,7,5,3,-6,-2,-1
1,-1,26,-3,-2,-2,-9,-2
1,-7,7,3,1,11,11,0
-4,-6,9,-5,0,-9,-2,-2
1,-3,-32,-1,-1,2,-2,-1
7,0,12,-1,-1,-1,3,-2
-11,-21,-38,-11,-6,-2,-5,-1
-1,-6,13,-3,1,3,0,-1
2,-15,7,1,-3,-1,1,1
-8,43,-20,1,2,-3,-1,-5
-2,-1,19,9,2,1,7,-2
-1,-9,-3,-6,1,1,-16,0
-5,0,3,3,-2,-2,0,-1
11,-16,2,-1,-5,-1,2,0
-2,2,-21,-8,0,-9,-5,0
-1,11,6,15,5,-2,5,0
3,2,-4,-7,-2,6,3,7
-1,-10,3,-3,-2,1,1,-1
3,5,-24,4,-4,-13,-10,-1
5,-12,20,2,-1,4,15,-3
-7,19,18,-7,-2,-2,-5,5
-4,-18,-36,-9,-4,0,-6,-3
1,21,-10,1,0,4,-2,2
-1,-7,-17,3,-1,1,-2,0
4,-11,1,14,7,0,7,-3
-9,9,-12,3,0,-4,-14,0
-5,1,16,-11,0,0,0,-1
3,14,-15,-4,-2,-3,-5,-2
-6,-4,11,-5,-3,-1,7,6
6,-4,8,0,-1,-2,0,-3
5,-7,16,7,1,1,-2,4
1,7,21,-5,0,3,1,2
-3,-9,-36,-8,-2,0,-4,-8
3,1,-10,2,-1,-1,3,5
-7,-12,2,-1,-1,-4,-3,-2
-3,3,23,0,-1,-3,6,-2
1,5,-16,2,-1,-5,-18,2
4,-2,-6,-14,-3,4,9,-1
0,2,18,-2,1,-2,-20,-6
-2,-5,-12,-4,-4,-5,6,2
1,4,9,1,0,-1,-1,-6
-4,-5,-3,11,2,1,0,-3
7,1,25,-1,3,4,5,-2
-3,4,-32,-9,-5,-2,-9,0
5,-12,-6,3,-4,1,-4,-2
-7,-17,35,-12,-2,-1,2,-2
0,1,0,-2,-3,-5,5,2
-1,6,15,9,0,4,-2,0
-6,-11,-2,-1,0,-3,4,-3
-9,1,-6,4,2,0,-2,-2
0,-7,-3,4,3,5,0,-1
2,-3,-6,-4,-2,-2,-4,-2
-4,16,14,-3,-5,-2,4,1
3,0,-2,1,-3,-1,-4,1
2,-9,-23,-3,-1,3,4,0
0,16,-1,6,1,-2,-5,1
-7,-32,-19,-6,3,3,2,-3
2,-1,-6,2,-1,-3,-1,0
-9,-16,20,-8,-7,0,3,-3
2,-12,1,5,3,2,2,-2
2,-1,24,5,-2,0,-3,-1
3,-2,-29,-12,-1,5,0,-1
0,25,4,2,2,-10,0,-1
1,-17,6,1,-1,1,4,1
0,35,-31,0,1,1,-5,-3
-11,-21,26,6,-2,-9,-1,-4
2,7,-18,-2,-2,4,4,1
-1,-32,-6,-2,0,-1,7,-1
0,14,7,1,2,0,-10,0
1,5,-13,2,0,1,0,3
-4,-7,-6,-7,-4,-1,0,-1
0,5,9,1,0,-1,1,-4
1,-6,7,2,-2,1,2,-3
-1,3,-2,-2,1,0,-2,0
1,-6,-29,-8,-2,1,-1,1
-1,5,2,-1,0,7,-4,0
-4,-1,-26,2,-1,-14,2,-1
2,20,11,-8,-2,-1,-2,-1
2,-42,9,5,2,7,-1,0
4,14,-14,-1,-4,-5,5,3
-1,-6,8,-2,1,0,-18,-3
-3,-10,18,7,1,1,7,-1
-4,-2,-25,-1,-1,-1,-2,-1
-1,-8,13,-3,1,1,-2,-1
1,-12,1,-3,-3,1,6,0
8,-5,-19,0,-2,-1,-1,0
6,6,31,3,3,3,1,1
-17,22,-5,0,-5,-6,-8,-6
5,-13,2,-7,-1,-5,5,3
0,10,-7,3,3,2,0,0
0,8,10,2,-3,-3,5,1
4,6,-28,2,-3,3,-3,-3
-8,2,14,-8,-3,1,11,-1
3,7,11,-4,-2,-4,-14,-1
-7,-5,-6,4,0,-2,-3,-2
3,-2,6,-4,-1,0,-4,2
-1,-11,17,3,0,2,0,-1
0,-2,-22,3,-1,1,8,-1
5,12,-18,-14,-6,-3,-4,-2
-7,-28,-6,3,2,7,-2,2
-1,-9,-1,3,0,-10,0,0
-2,15,11,0,-3,-1,-4,-1
1,-2,33,4,3,0,-5,-5
3,11,6,2,2,-3,2,-1
1,1,-55,-9,-2,2,-4,1
-1,-7,21,-4,-1,-2,-1,1
-4,-1,-17,0,-1,0,1,-1
2,-8,14,-3,0,-3,1,-2
-6,18,15,5,1,3,0,-3
-3,-7,-5,2,0,0,6,-2
-6,-1,-5,0,-2,1,-4,0
-2,-2,-8,-4,-1,-6,1,1
4,4,-5,0,0,4,1,0
